tarih,fonKodu,toplam_skor
2026-09-01,FYO,61.39240506329114
2026-09-01,FYT,90.50632911392405
2026-09-01,FYZ,
2026-09-01,FZJ,75.28735632183908
2026-09-01,FZP,69.83282674772036
2026-09-01,GA1,50.0
2026-09-01,GAC,
2026-09-01,GAE,55.369127516778526
2026-09-01,GAF,21.812080536912752
2026-09-01,GAG,77.58358662613982
2026-09-01,GAH,70.75471698113208
2026-09-01,GAJ,
2026-09-01,GAL,33.881578947368425
2026-09-01,GAN,26.21580547112462
2026-09-01,GAS,72.72036474164135
2026-09-01,GAU,
2026-09-01,GAV,
2026-09-01,GBC,25.838926174496645
2026-09-01,GBG,65.43624161073825
2026-09-01,GBH,40.5015197568389
2026-09-01,GBJ,60.56231003039514
2026-09-01,GBL,38.607594936708864
2026-09-01,GBN,80.16717325227964
2026-09-01,GBP,
2026-09-01,GBV,9.748427672955975
2026-09-01,GBZ,74.13793103448276
2026-09-01,GCA,
2026-09-01,GCC,
2026-09-01,GCD,80.47112462006079
2026-09-01,GCI,
2026-09-01,GCZ,
2026-09-01,GDJ,
2026-09-01,GDP,
2026-09-01,GEC,
2026-09-01,GEI,0.22796352583586624
2026-09-01,GEZ,
2026-09-01,GFB,
2026-09-01,GFD,
2026-09-01,GFI,
2026-09-01,GFL,
2026-09-01,GFN,
2026-09-01,GFY,
2026-09-01,GGA,
2026-09-01,GGC,
2026-09-01,GGD,
2026-09-01,GGK,54.109589041095894
2026-09-01,GGM,
2026-09-01,GGN,
2026-09-01,GGP,
2026-09-01,GGR,
2026-09-01,GHS,30.536912751677853
2026-09-01,GID,86.24161073825503
2026-09-01,GIE,80.87248322147651
2026-09-01,GIH,
2026-09-01,GJA,
2026-09-01,GJB,28.160919540229884
2026-09-01,GJD,
2026-09-01,GJE,
2026-09-01,GJF,
2026-09-01,GJH,9.539473684210527
2026-09-01,GJM,44.756838905775076
2026-09-01,GJO,
2026-09-01,GKF,35.12658227848101
2026-09-01,GKG,66.10738255033557
2026-09-01,GKH,23.355263157894736
2026-09-01,GKK,
2026-09-01,GKL,
2026-09-01,GKM,57.82674772036474
2026-09-01,GKV,80.69620253164557
2026-09-01,GL1,61.40939597315436
2026-09-01,GLC,67.24137931034483
2026-09-01,GLG,36.85410334346504
2026-09-01,GLL,58.21917808219178
2026-09-01,GLM,
2026-09-01,GLP,
2026-09-01,GLS,54.74683544303798
2026-09-01,GLV,35.48632218844985
2026-09-01,GMA,59.43396226415094
2026-09-01,GMC,12.068965517241379
2026-09-01,GMD,86.7816091954023
2026-09-01,GME,
2026-09-01,GMI,54.63525835866262
2026-09-01,GMM,55.243161094224924
2026-09-01,GMN,24.671052631578945
2026-09-01,GMO,
2026-09-01,GMP,
2026-09-01,GMR,18.456375838926174
2026-09-01,GMZ,
2026-09-01,GNH,
2026-09-01,GNK,
2026-09-01,GNL,
2026-09-01,GNP,36.51315789473684
2026-09-01,GNS,33.89261744966443
2026-09-01,GNZ,
2026-09-01,GO1,94.82758620689656
2026-09-01,GO3,66.0919540229885
2026-09-01,GO4,39.6551724137931
2026-09-01,GO6,83.22368421052632
2026-09-01,GO9,25.16778523489933
2026-09-01,GOF,66.03343465045593
2026-09-01,GOH,78.18791946308725
2026-09-01,GOL,23.972602739726025
2026-09-01,GOP,83.88157894736842
2026-09-01,GP1,
2026-09-01,GP3,74.08814589665653
2026-09-01,GPA,14.556962025316455
2026-09-01,GPB,82.70440251572327
2026-09-01,GPC,47.340425531914896
2026-09-01,GPF,71.83544303797468
2026-09-01,GPG,36.79245283018868
2026-09-01,GPH,
2026-09-01,GPI,74.52830188679245
2026-09-01,GPJ,
2026-09-01,GPL,57.06686930091185
2026-09-01,GPM,
2026-09-01,GPN,92.43421052631578
2026-09-01,GPT,29.874213836477985
2026-09-01,GPU,69.49685534591194
2026-09-01,GPV,
2026-09-01,GPZ,97.69736842105263
2026-09-01,GRL,39.43768996960486
2026-09-01,GRO,67.85714285714286
2026-09-01,GRT,26.51006711409396
2026-09-01,GSE,73.78419452887537
2026-09-01,GSG,
2026-09-01,GSL,
2026-09-01,GSO,
2026-09-01,GSP,39.93288590604027
2026-09-01,GSR,
2026-09-01,GTA,40.41095890410959
2026-09-01,GTF,17.088607594936708
2026-09-01,GTH,83.55704697986577
2026-09-01,GTK,
2026-09-01,GTL,70.06578947368422
2026-09-01,GTM,37.24832214765101
2026-09-01,GTN,
2026-09-01,GTY,47.796352583586625
2026-09-01,GTZ,9.770114942528735
2026-09-01,GUA,
2026-09-01,GUB,79.11392405063292
2026-09-01,GUC,
2026-09-01,GUF,47.701149425287355
2026-09-01,GUH,31.879194630872483
2026-09-01,GUK,11.708860759493671
2026-09-01,GUM,10.0
2026-09-01,GUV,27.21518987341772
2026-09-01,GVA,14.779874213836477
2026-09-01,GVB,
2026-09-01,GVC,
2026-09-01,GVD,
2026-09-01,GVI,36.206896551724135
2026-09-01,GVL,
2026-09-01,GVZ,
2026-09-01,GYC,
2026-09-01,GYG,
2026-09-01,GYK,63.92405063291139
2026-09-01,GYL,48.734177215189874
2026-09-01,GYN,
2026-09-01,GYR,
2026-09-01,GZB,
2026-09-01,GZD,
2026-09-01,GZE,61.62613981762918
2026-09-01,GZG,88.36477987421384
2026-09-01,GZH,0.3144654088050315
2026-09-01,GZJ,46.55172413793103
2026-09-01,GZL,44.339622641509436
2026-09-01,GZM,99.3161094224924
2026-09-01,GZN,79.55927051671733
2026-09-01,GZO,
2026-09-01,GZP,82.18390804597702
2026-09-01,GZR,38.59060402684564
2026-09-01,GZU,
2026-09-01,GZV,52.29885057471264
2026-09-01,GZY,5.345911949685535
2026-09-01,GZZ,34.90566037735849
2026-09-01,HAE,68.3130699088146
2026-09-01,HAG,64.209726443769
2026-09-01,HAI,69.17808219178082
2026-09-01,HAM,85.61643835616438
2026-09-01,HAR,34.11854103343465
2026-09-01,HAT,
2026-09-01,HB1,51.29179331306991
2026-09-01,HB2,16.185410334346503
2026-09-01,HBF,62.328767123287676
2026-09-01,HBJ,
2026-09-01,HBN,13.218390804597702
2026-09-01,HBU,56.711409395973156
2026-09-01,HBV,31.231003039513677
2026-09-01,HCV,18.670886075949365
2026-09-01,HDA,63.44984802431611
2026-09-01,HDD,90.88050314465409
2026-09-01,HDE,51.59574468085106
2026-09-01,HDH,8.738601823708207
2026-09-01,HDJ,90.95744680851064
2026-09-01,HDK,41.109422492401215
2026-09-01,HDS,68.00911854103343
2026-09-01,HDV,58.28267477203647
2026-09-01,HEH,55.09118541033434
2026-09-01,HFA,
2026-09-01,HFI,67.40506329113924
2026-09-01,HFO,
2026-09-01,HFR,1.006711409395973
2026-09-01,HFV,54.78723404255319
2026-09-01,HFY,61.07594936708861
2026-09-01,HGC,77.43161094224924
2026-09-01,HGH,9.80243161094225
2026-09-01,HGJ,59.34650455927052
2026-09-01,HGM,52.68456375838926
2026-09-01,HGR,46.27659574468085
2026-09-01,HGT,69.07294832826749
2026-09-01,HGU,
2026-09-01,HGV,18.9209726443769
2026-09-01,HIA,87.91793313069908
2026-09-01,HIF,22.720364741641337
2026-09-01,HIH,9.060402684563758
2026-09-01,HII,
2026-09-01,HIM,66.94528875379939
2026-09-01,HIP,51.64473684210527
2026-09-01,HIS,
2026-09-01,HIZ,36.16352201257861
2026-09-01,HJA,9.346504559270517
2026-09-01,HJB,48.742138364779876
2026-09-01,HKG,94.0251572327044
2026-09-01,HKH,12.341772151898734
2026-09-01,HKJ,73.35526315789474
2026-09-01,HKM,37.1580547112462
2026-09-01,HKP,6.012658227848101
2026-09-01,HKR,16.033434650455927
2026-09-01,HKV,95.56962025316456
2026-09-01,HLA,23.632218844984802
2026-09-01,HLL,75.32894736842105
2026-09-01,HLR,12.993920972644377
2026-09-01,HMC,71.80851063829788
2026-09-01,HME,85.790273556231
2026-09-01,HMG,84.57446808510637
2026-09-01,HMK,7.522796352583587
2026-09-01,HML,31.962025316455694
2026-09-01,HMS,10.40268456375839
2026-09-01,HMT,39.13373860182371
2026-09-01,HMV,10.714285714285714
2026-09-01,HNS,66.33738601823708
2026-09-01,HOA,24.842767295597483
2026-09-01,HOY,30.0
2026-09-01,HP3,91.71732522796353
2026-09-01,HPC,
2026-09-01,HPD,16.037735849056602
2026-09-01,HPF,14.361702127659576
2026-09-01,HPH,2.9605263157894735
2026-09-01,HPI,6.6109422492401215
2026-09-01,HPJ,
2026-09-01,HPL,1.1398176291793314
2026-09-01,HPO,55.0314465408805
2026-09-01,HPT,81.64556962025317
2026-09-01,HPV,88.29113924050634
2026-09-01,HPZ,
2026-09-01,HRZ,20.469798657718123
2026-09-01,HSA,17.92452830188679
2026-09-01,HSL,25.986842105263158
2026-09-01,HSP,21.200607902735563
2026-09-01,HST,37.34177215189873
2026-09-01,HTF,16.776315789473685
2026-09-01,HTJ,52.51572327044025
2026-09-01,HTK,0.5747126436781609
2026-09-01,HTS,36.3013698630137
2026-09-01,HTZ,6.7629179331307
2026-09-01,HUI,
2026-09-01,HUS,
2026-09-01,HVA,11.626139817629179
2026-09-01,HVB,18.31306990881459
2026-09-01,HVC,13.753799392097266
2026-09-01,HVI,24.496644295302016
2026-09-01,HVK,0.6329113924050633
2026-09-01,HVL,
2026-09-01,HVN,
2026-09-01,HVS,27.181208053691275
2026-09-01,HVT,91.11842105263158
2026-09-01,HVU,48.113207547169814
2026-09-01,HVV,
2026-09-01,HVZ,7.046979865771812
2026-09-01,HYK,66.1854103343465
2026-09-01,HYP,97.64437689969606
2026-09-01,HYU,81.99088145896657
2026-09-01,HYV,14.802631578947366
2026-09-01,HYY,
2026-09-01,HZV,
2026-09-01,IAC,
2026-09-01,IAE,82.0754716981132
2026-09-01,IAI,
2026-09-01,IAJ,
2026-09-01,IAM,32.758620689655174
2026-09-01,IAR,17.24924012158055
2026-09-01,IAS,11.778115501519757
2026-09-01,IAT,73.73417721518987
2026-09-01,IAU,57.21884498480243
2026-09-01,IAY,39.04109589041096
2026-09-01,IBB,22.32704402515723
2026-09-01,IBC,
2026-09-01,IBE,3.571428571428571
2026-09-01,IBG,53.87537993920972
2026-09-01,IBJ,70.2887537993921
2026-09-01,IBK,77.84810126582279
2026-09-01,IBM,74.54407294832826
2026-09-01,IBP,
2026-09-01,IBR,94.6048632218845
2026-09-01,ICA,19.863013698630137
2026-09-01,ICC,31.761006289308174
2026-09-01,ICD,61.32075471698113
2026-09-01,ICE,58.223684210526315
2026-09-01,ICF,85.57046979865773
2026-09-01,ICG,
2026-09-01,ICH,99.68553459119497
2026-09-01,ICN,89.28571428571429
2026-09-01,ICS,31.534954407294833
2026-09-01,ICV,
2026-09-01,ICZ,51.34228187919463
2026-09-01,IDD,55.85106382978723
2026-09-01,IDF,68.46504559270517
2026-09-01,IDH,79.53020134228188
2026-09-01,IDI,98.3221476510067
2026-09-01,IDL,95.72368421052632
2026-09-01,IDO,49.46808510638298
2026-09-01,IDP,11.322188449848024
2026-09-01,IDV,
2026-09-01,IDY,17.29559748427673
2026-09-01,IED,79.55974842767296
2026-09-01,IEN,22.112462006079028
2026-09-01,IEV,28.61635220125786
2026-09-01,IEZ,
2026-09-01,IFD,
2026-09-01,IFN,
2026-09-01,IFV,87.9746835443038
2026-09-01,IFY,
2026-09-01,IGF,
2026-09-01,IGL,57.56578947368421
2026-09-01,IGM,
2026-09-01,IGZ,
2026-09-01,IH1,54.69798657718121
2026-09-01,IHA,
2026-09-01,IHC,72.87234042553192
2026-09-01,IHK,41.2751677852349
2026-09-01,IHP,36.702127659574465
2026-09-01,IHT,49.328859060402685
2026-09-01,IHV,21.656534954407295
2026-09-01,IHY,
2026-09-01,IHZ,
2026-09-01,IIA,1.4437689969604863
2026-09-01,IIC,
2026-09-01,IIE,1.5957446808510638
2026-09-01,IIF,93.84498480243161
2026-09-01,IIH,59.395973154362416
2026-09-01,IIN,68.75
2026-09-01,IIS,0.3799392097264438
2026-09-01,IJA,26.729559748427672
2026-09-01,IJB,68.75
2026-09-01,IJC,2.20125786163522
2026-09-01,IJE,
2026-09-01,IJF,
2026-09-01,IJH,55.74712643678161
2026-09-01,IJI,96.73252279635258
2026-09-01,IJK,
2026-09-01,IJL,30.015197568389056
2026-09-01,IJP,43.75
2026-09-01,IJT,88.06990881458967
2026-09-01,IJV,91.77631578947368
2026-09-01,IJZ,72.0125786163522
2026-09-01,IK2,74.84802431610942
2026-09-01,IKL,56.25
2026-09-01,IKP,6.25
2026-09-01,IKV,67.72151898734177
2026-09-01,ILC,64.96960486322189
2026-09-01,ILE,
2026-09-01,ILH,58.88157894736842
2026-09-01,ILI,84.72644376899696
2026-09-01,ILM,31.838905775075986
2026-09-01,ILP,
2026-09-01,ILU,
2026-09-01,ILZ,92.52873563218391
2026-09-01,IMB,
2026-09-01,IMF,52.81155015197568
2026-09-01,IMG,54.027355623100306
2026-09-01,IMH,
2026-09-01,IML,53.355704697986575
2026-09-01,IMO,
2026-09-01,IMS,
2026-09-01,IMT,
2026-09-01,IMY,
2026-09-01,IMZ,
2026-09-01,INH,68.23899371069182
2026-09-01,INV,
2026-09-01,INZ,88.37386018237082
2026-09-01,IOG,32.4468085106383
2026-09-01,IOH,39.589665653495445
2026-09-01,IOJ,68.16109422492401
2026-09-01,IOL,
2026-09-01,IOM,6.003039513677812
2026-09-01,ION,27.43161094224924
2026-09-01,IOO,96.38157894736842
2026-09-01,IOP,82.56578947368422
2026-09-01,IOT,
2026-09-01,IOV,
2026-09-01,IPA,23.93617021276596
2026-09-01,IPB,39.937106918238996
2026-09-01,IPC,
2026-09-01,IPE,
2026-09-01,IPF,48.70820668693009
2026-09-01,IPG,43.103448275862064
2026-09-01,IPJ,18.75
2026-09-01,IPK,
2026-09-01,IPO,
2026-09-01,IPP,34.422492401215806
2026-09-01,IPR,
2026-09-01,IPU,
2026-09-01,IPV,15.822784810126583
2026-09-01,IRB,97.18844984802432
2026-09-01,IRE,58.890577507598785
2026-09-01,IRF,93.67816091954023
2026-09-01,IRL,43.693009118541035
2026-09-01,IRO,25.759878419452885
2026-09-01,IRT,50.0
2026-09-01,IRV,98.10030395136778
2026-09-01,IRY,37.82894736842105
2026-09-01,ISR,
2026-09-01,ISS,
2026-09-01,IST,82.91139240506328
2026-09-01,ITA,
2026-09-01,ITC,23.154362416107382
2026-09-01,ITD,
2026-09-01,ITJ,70.8966565349544
2026-09-01,ITL,
2026-09-01,ITP,31.25
2026-09-01,ITR,
2026-09-01,ITV,76.02739726027397
2026-09-01,ITZ,
2026-09-01,IUA,28.951367781155014
2026-09-01,IUB,
2026-09-01,IUC,
2026-09-01,IUF,70.59270516717325
2026-09-01,IUH,27.011494252873565
2026-09-01,IUM,
2026-09-01,IUN,
2026-09-01,IUV,77.88753799392097
2026-09-01,IUZ,90.46052631578947
2026-09-01,IV2,18.009118541033434
2026-09-01,IV6,
2026-09-01,IV7,
2026-09-01,IV8,92.08860759493672
2026-09-01,IVF,54.11392405063291
2026-09-01,IVS,62.08206686930091
2026-09-01,IVY,61.94968553459119
2026-09-01,IYB,51.886792452830186
2026-09-01,IYP,
2026-09-01,IYR,
2026-09-01,IYS,28.799392097264437
2026-09-01,IYV,33.96656534954408
2026-09-01,IZA,
2026-09-01,IZB,78.73563218390804
2026-09-01,IZE,
2026-09-01,IZL,62.23404255319149
2026-09-01,IZS,71.91780821917808
2026-09-01,IZV,
2026-09-01,IZY,60.1063829787234
2026-09-01,JET,13.522012578616351
2026-09-01,JOT,
2026-09-01,JUP,64.66565349544074
2026-09-01,KAC,42.08860759493671
2026-09-01,KAN,80.13698630136986
2026-09-01,KAV,29.45205479452055
2026-09-01,KBJ,34.878419452887535
2026-09-01,KBP,
2026-09-01,KBZ,
2026-09-01,KCL,42.721518987341774
2026-09-01,KCR,96.57534246575342
2026-09-01,KCV,75.0
2026-09-01,KDE,95.88607594936708
2026-09-01,KDI,30.927051671732524
2026-09-01,KDK,
2026-09-01,KDL,28.79746835443038
2026-09-01,KDO,20.569620253164558
2026-09-01,KDS,23.734177215189874
2026-09-01,KDT,44.620253164556964
2026-09-01,KDV,17.405063291139243
2026-09-01,KDZ,23.10126582278481
2026-09-01,KEI,
2026-09-01,KEO,
2026-09-01,KEU,12.974683544303797
2026-09-01,KFZ,
2026-09-01,KGM,28.164556962025316
2026-09-01,KH1,55.379746835443036
2026-09-01,KHA,99.66442953020133
2026-09-01,KHB,40.604026845637584
2026-09-01,KHC,34.49367088607595
2026-09-01,KHD,33.860759493670884
2026-09-01,KHF,
2026-09-01,KHJ,19.303797468354432
2026-09-01,KHP,54.93421052631579
2026-09-01,KHT,
2026-09-01,KHU,
2026-09-01,KIA,
2026-09-01,KIB,73.89937106918238
2026-09-01,KIE,94.4078947368421
2026-09-01,KIH,92.93313069908815
2026-09-01,KIK,16.77215189873418
2026-09-01,KIS,27.531645569620256
2026-09-01,KJK,
2026-09-01,KKB,
2026-09-01,KKC,15.50632911392405
2026-09-01,KKE,
2026-09-01,KKH,69.54022988505747
2026-09-01,KKL,87.65822784810126
2026-09-01,KKO,23.78419452887538
2026-09-01,KKP,42.62917933130699
2026-09-01,KKT,50.9493670886076
2026-09-01,KLH,4.113924050632911
2026-09-01,KLI,67.43421052631578
2026-09-01,KLL,
2026-09-01,KLM,
2026-09-01,KLS,
2026-09-01,KLU,26.644736842105267
2026-09-01,KMA,
2026-09-01,KME,71.20253164556962
2026-09-01,KMF,92.46575342465754
2026-09-01,KMN,50.0
2026-09-01,KMT,
2026-09-01,KNC,61.32218844984803
2026-09-01,KNI,12.828947368421053
2026-09-01,KNJ,90.82278481012658
2026-09-01,KNN,36.09422492401216
2026-09-01,KNP,
2026-09-01,KNS,
2026-09-01,KNT,
2026-09-01,KNV,
2026-09-01,KNZ,
2026-09-01,KO4,27.279635258358663
2026-09-01,KOB,77.53164556962025
2026-09-01,KOD,53.144654088050316
2026-09-01,KOP,29.25531914893617
2026-09-01,KOT,31.20805369127517
2026-09-01,KOZ,
2026-09-01,KP3,19.376899696048632
2026-09-01,KPA,62.9746835443038
2026-09-01,KPB,
2026-09-01,KPC,87.0253164556962
2026-09-01,KPD,11.075949367088606
2026-09-01,KPF,48.40425531914894
2026-09-01,KPH,28.523489932885905
2026-09-01,KPI,59.539473684210535
2026-09-01,KPK,
2026-09-01,KPM,
2026-09-01,KPP,42.43421052631579
2026-09-01,KPR,12.171052631578947
2026-09-01,KPS,54.483282674772035
2026-09-01,KPU,48.41772151898734
2026-09-01,KRC,34.810126582278485
2026-09-01,KRF,44.9685534591195
2026-09-01,KRH,74.69604863221885
2026-09-01,KRO,38.37386018237082
2026-09-01,KRR,81.25
2026-09-01,KRS,42.78115501519757
2026-09-01,KRT,59.49848024316109
2026-09-01,KRV,67.8082191780822
2026-09-01,KSA,98.70820668693008
2026-09-01,KSC,
2026-09-01,KSK,5.592105263157895
2026-09-01,KSL,10.443037974683545
2026-09-01,KSM,21.835443037974684
2026-09-01,KSP,33.51063829787234
2026-09-01,KSR,57.27848101265823
2026-09-01,KST,
2026-09-01,KSV,78.16455696202532
2026-09-01,KSY,87.00607902735563
2026-09-01,KTE,
2026-09-01,KTI,59.17721518987342
2026-09-01,KTJ,56.64556962025317
2026-09-01,KTM,83.86075949367088
2026-09-01,KTN,52.21518987341772
2026-09-01,KTR,68.67088607594937
2026-09-01,KTS,53.48101265822785
2026-09-01,KTT,43.9873417721519
2026-09-01,KTU,
2026-09-01,KTV,80.0632911392405
2026-09-01,KU3,66.13924050632912
2026-09-01,KUA,35.75949367088608
2026-09-01,KUB,39.308176100628934
2026-09-01,KUD,97.15189873417721
2026-09-01,KUP,25.60790273556231
2026-09-01,KUT,21.232876712328768
2026-09-01,KVA,
2026-09-01,KVK,45.25316455696203
2026-09-01,KVR,64.87341772151899
2026-09-01,KVS,91.10942249240122
2026-09-01,KVT,36.577181208053695
2026-09-01,KYA,11.073825503355705
2026-09-01,KYR,3.419452887537994
2026-09-01,KYS,58.130699088145896
2026-09-01,KZL,30.82191780821918
2026-09-01,KZO,
2026-09-01,KZU,48.63013698630137
2026-09-01,LAI,23.32826747720365
2026-09-01,LET,
2026-09-01,LFD,
2026-09-01,LGK,
2026-09-01,LGO,52.0516717325228
2026-09-01,LHM,
2026-09-01,LHP,51.44376899696048
2026-09-01,LKF,95.2054794520548
2026-09-01,LKT,85.85526315789474
2026-09-01,LLA,17.401215805471125
2026-09-01,LPH,99.01215805471124
2026-09-01,LRT,94.75683890577507
2026-09-01,LTC,67.24924012158054
2026-09-01,LTL,13.087248322147651
2026-09-01,LTS,45.82066869300912
2026-09-01,LZV,
2026-09-01,MAC,1.6778523489932886
2026-09-01,MAD,19.81132075471698
2026-09-01,MAS,20.592705167173253
2026-09-01,MAV,
2026-09-01,MBL,90.25157232704403
2026-09-01,MBR,68.9873417721519
2026-09-01,MCU,89.8936170212766
2026-09-01,MD1,88.9937106918239
2026-09-01,MD2,66.35220125786164
2026-09-01,MDF,4.022988505747127
2026-09-01,MET,38.67924528301887
2026-09-01,MGB,14.665653495440731
2026-09-01,MGD,
2026-09-01,MGE,0.6838905775075987
2026-09-01,MGH,61.93009118541033
2026-09-01,MHF,16.44295302013423
2026-09-01,MIK,84.4224924012158
2026-09-01,MJB,25.862068965517242
2026-09-01,MJE,3.481012658227848
2026-09-01,MJG,14.367816091954023
2026-09-01,MJH,21.808510638297875
2026-09-01,MJK,19.680851063829788
2026-09-01,MJL,57.97872340425532
2026-09-01,MKA,4.746835443037975
2026-09-01,MKG,81.5068493150685
2026-09-01,MKL,
2026-09-01,MLS,
2026-09-01,MLT,30.775075987841944
2026-09-01,MMH,54.0268456375839
2026-09-01,MOD,
2026-09-01,MOZ,52.963525835866264
2026-09-01,MP2,0.9878419452887538
2026-09-01,MP4,27.583586626139816
2026-09-01,MPD,79.40729483282675
2026-09-01,MPE,53.61842105263158
2026-09-01,MPF,88.92405063291139
2026-09-01,MPI,94.90881458966565
2026-09-01,MPK,68.0379746835443
2026-09-01,MPL,21.38157894736842
2026-09-01,MPN,46.12462006079027
2026-09-01,MPP,20.440729483282674
2026-09-01,MPS,19.936708860759495
2026-09-01,MRI,31.990881458966562
2026-09-01,MSK,
2026-09-01,MSO,
2026-09-01,MSR,8.130699088145898
2026-09-01,MT1,57.370820668693014
2026-09-01,MT2,60.19736842105263
2026-09-01,MT5,16.337386018237083
2026-09-01,MT6,2.054794520547945
2026-09-01,MT7,20.13677811550152
2026-09-01,MT8,0.07598784194528875
2026-09-01,MT9,15.729483282674773
2026-09-01,MTD,43.08176100628931
2026-09-01,MTE,
2026-09-01,MTF,43.84498480243161
2026-09-01,MTG,94.45288753799392
2026-09-01,MTH,94.29530201342283
2026-09-01,MTI,
2026-09-01,MTK,91.45569620253164
2026-09-01,MTL,10.866261398176292
2026-09-01,MTS,16.666666666666664
2026-09-01,MTU,8.282674772036474
2026-09-01,MTV,30.50314465408805
2026-09-01,MTX,12.264150943396226
2026-09-01,MUL,77.12765957446808
2026-09-01,MUT,52.35562310030395
2026-09-01,NAK,60.95890410958904
2026-09-01,NAL,11.643835616438356
2026-09-01,NAU,37.67123287671233
2026-09-01,NAV,82.90273556231003
2026-09-01,NBE,78.34346504559271
2026-09-01,NBH,99.92401215805471
2026-09-01,NBO,95.97701149425288
2026-09-01,NBZ,85.1823708206687
2026-09-01,NCS,89.43768996960486
2026-09-01,NCU,15.121580547112462
2026-09-01,NDL,
2026-09-01,NDS,38.525835866261396
2026-09-01,NES,
2026-09-01,NFF,54.59770114942529
2026-09-01,NFH,37.91793313069909
2026-09-01,NFK,24.088145896656535
2026-09-01,NHP,68.39080459770115
2026-09-01,NHT,
2026-09-01,NHV,
2026-09-01,NHY,23.825503355704697
2026-09-01,NIG,41.869300911854104
2026-09-01,NIS,96.27659574468085
2026-09-01,NJF,89.72602739726028
2026-09-01,NJG,76.9756838905775
2026-09-01,NJR,89.24050632911393
2026-09-01,NJY,85.75949367088607
2026-09-01,NKA,26.265822784810126
2026-09-01,NKC,19.12751677852349
2026-09-01,NKH,37.00607902735562
2026-09-01,NKJ,
2026-09-01,NKK,18.768996960486323
2026-09-01,NKL,87.7659574468085
2026-09-01,NKM,7.2784810126582276
2026-09-01,NKP,5.9748427672955975
2026-09-01,NKS,75.6079027355623
2026-09-01,NKT,97.78481012658227
2026-09-01,NKV,
2026-09-01,NLC,82.87671232876713
2026-09-01,NLD,
2026-09-01,NLE,93.6241610738255
2026-09-01,NLK,98.40425531914893
2026-09-01,NLL,47.03647416413374
2026-09-01,NME,9.177215189873419
2026-09-01,NMG,80.31914893617021
2026-09-01,NMP,20.065789473684212
2026-09-01,NMU,90.19756838905775
2026-09-01,NNF,11.74496644295302
2026-09-01,NOA,16.945288753799392
2026-09-01,NOI,96.42857142857143
2026-09-01,NOV,
2026-09-01,NP1,7.674772036474165
2026-09-01,NPH,8.389261744966444
2026-09-01,NPK,
2026-09-01,NRC,4.088050314465408
2026-09-01,NRG,46.381578947368425
2026-09-01,NRM,82.29483282674772
2026-09-01,NSA,56.9078947368421
2026-09-01,NSD,78.49544072948328
2026-09-01,NSH,92.47720364741642
2026-09-01,NSK,91.26139817629179
2026-09-01,NSP,64.80263157894737
2026-09-01,NSS,
2026-09-01,NST,58.053691275167786
2026-09-01,NSY,32.29483282674772
2026-09-01,NTB,
2026-09-01,NTD,
2026-09-01,NTF,82.14285714285714
2026-09-01,NTI,10.377358490566039
2026-09-01,NTO,
2026-09-01,NTS,92.78115501519757
2026-09-01,NUB,29.86322188449848
2026-09-01,NUG,26.71232876712329
2026-09-01,NUH,7.718120805369128
2026-09-01,NVB,38.48684210526316
2026-09-01,NVC,35.03039513677811
2026-09-01,NVK,36.392405063291136
2026-09-01,NVP,
2026-09-01,NVT,82.75075987841946
2026-09-01,NVZ,60.86626139817629
2026-09-01,NYH,
2026-09-01,NZH,56.289308176100626
2026-09-01,NZT,28.618421052631575
2026-09-01,NZU,25.0
2026-09-01,OAB,
2026-09-01,OAO,97.16981132075472
2026-09-01,OBI,19.62025316455696
2026-09-01,OBN,55.547112462006076
2026-09-01,OBP,93.39622641509435
2026-09-01,OBR,67.70516717325228
2026-09-01,OCM,
2026-09-01,OCN,
2026-09-01,OCT,
2026-09-01,ODD,81.38297872340425
2026-09-01,ODG,22.955974842767297
2026-09-01,ODN,95.06079027355622
2026-09-01,ODP,66.48936170212765
2026-09-01,ODS,64.51367781155015
2026-09-01,ODV,2.8735632183908044
2026-09-01,OFA,5.379746835443038
2026-09-01,OFB,86.24620060790274
2026-09-01,OFI,62.643678160919535
2026-09-01,OFK,13.60759493670886
2026-09-01,OFO,
2026-09-01,OFS,76.4367816091954
2026-09-01,OGD,70.54794520547945
2026-09-01,OGF,74.0506329113924
2026-09-01,OGV,
2026-09-01,OHB,72.81879194630872
2026-09-01,OHI,25.303951367781153
2026-09-01,OHK,85.12658227848101
2026-09-01,OIL,86.98630136986301
2026-09-01,OIR,97.12643678160919
2026-09-01,OIS,
2026-09-01,OJB,42.933130699088146
2026-09-01,OJH,25.151975683890576
2026-09-01,OJK,74.65753424657534
2026-09-01,OJT,31.60919540229885
2026-09-01,OJU,
2026-09-01,OJY,
2026-09-01,OKD,65.72327044025157
2026-09-01,OKF,81.83890577507599
2026-09-01,OKP,58.86075949367089
2026-09-01,OKT,53.79746835443038
2026-09-01,OLA,23.480243161094226
2026-09-01,OLD,5.172413793103448
2026-09-01,OLE,83.33333333333334
2026-09-01,OMB,
2026-09-01,OMC,
2026-09-01,OME,75.0
2026-09-01,OMG,35.90604026845637
2026-09-01,OMT,2.302631578947368
2026-09-01,ONB,40.045592705167174
2026-09-01,OND,42.32522796352583
2026-09-01,ONE,49.01215805471125
2026-09-01,ONF,77.3972602739726
2026-09-01,ONK,21.960486322188448
2026-09-01,ONN,99.77203647416414
2026-09-01,ONS,71.50455927051672
